SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,StreamingTV,PaperlessBilling,MonthlyCharges,TotalCharges,numAdminTickets,numTechTickets,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_actual,Churn_prob,Customer_Value,Priority_Score
0,0,0,52,1,0,0,1,89.45,4577.75,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,0,0.021552874414732935,2146.8,46.26971079354867
0,1,0,2,0,0,0,1,35.1,68.75,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.6519475857521606,70.2,45.76672051980167
0,1,0,3,0,0,0,1,29.9,92.25,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.5098094768884434,89.69999999999999,45.72991007689336
0,1,1,72,1,0,0,0,19.95,1322.85,0,4,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0.09335947128637484,478.79999999999995,44.70051485191627
0,1,0,55,1,1,1,1,89.8,4959.6,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.020705090121869222,2155.2,44.623610230652545
0,0,0,2,0,1,0,1,42.6,72.4,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1,0.5212654236359916,85.2,44.41181409378648
0,0,0,53,1,0,0,1,73.9,3958.25,0,1,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.024863680433572687,1773.6000000000001,44.09822361698452
0,1,0,56,1,1,1,1,98.0,5270.6,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0,0.018609791703330998,2352.0,43.770230086234506
1,0,0,3,0,0,0,0,25.3,77.75,4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.5758310139239475,75.9,43.70557395682762
0,1,0,59,1,1,1,1,109.15,6557.75,0,1,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,0,0.016680457759990795,2619.6000000000004,43.696127148071895
0,0,0,1,1,0,1,1,59.85,59.85,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.726331608193301,59.85,43.470946750369066
0,0,0,15,0,1,0,0,45.9,693.45,0,0,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.06269683492556795,688.5,43.166770846253534
0,0,0,39,1,0,0,1,53.85,2200.7,0,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,0,0.033385160572575595,1292.4,43.1469815239967
0,0,0,1,1,1,0,1,54.9,54.9,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,0.7833080354293995,54.9,43.00361114507403
0,0,0,3,0,0,0,0,25.25,58.9,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.565293567900845,75.75,42.820987768489005
0,1,1,23,1,1,0,1,66.25,1533.8,0,0,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.027631555896903547,1523.75,42.10358329790678
1,0,0,2,0,0,0,1,30.4,78.65,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,0.6843054780465052,60.8,41.60577306522752
0,1,0,26,0,1,0,0,35.4,978.6,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0,0.04883003919713676,849.5999999999999,41.486001301887384
0,0,0,2,1,0,0,1,50.3,92.75,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.41214210730312245,100.6,41.46149599469412
0,1,0,56,1,1,1,1,100.55,5514.95,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0,0.01695595721944305,2413.2,40.91811596195997
0,0,1,41,1,1,1,1,111.15,4507.15,2,0,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0.015299914842785608,2667.6000000000004,40.81405283461489
0,1,0,60,1,0,1,1,106.15,6411.25,0,0,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0,0.015903700845126743,2547.6000000000004,40.51626827304489
0,0,0,36,1,1,0,0,54.45,1893.5,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0.030641743212748547,1306.8000000000002,40.04263003041981
1,0,0,2,1,0,0,0,49.95,107.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.40075312337031743,99.9,40.035237024694716
1,1,0,63,1,0,1,1,103.5,6479.4,0,0,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0,0.016060488637685486,2484.0,39.89425377601074
0,1,1,20,0,1,0,1,39.4,825.4,0,0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,0,0.050567666725012644,788.0,39.84732137930996
1,0,0,2,1,0,0,0,44.95,85.15,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.43866475730847776,89.9,39.43596168203215
1,1,0,53,1,0,1,1,94.0,4871.45,0,0,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,0,0.017434129651856107,2256.0,39.33139649458738
0,0,0,1,1,1,0,0,75.3,75.3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.5210201210098102,75.3,39.23281511203871
1,1,0,60,1,0,1,1,99.0,6017.9,4,0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0.016499496326594983,2376.0,39.20280327198968
1,1,0,2,1,0,0,0,50.15,115.1,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0.38399541584855523,100.3,38.51474020961009
0,0,0,58,1,0,1,1,95.3,5817.7,0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0.016783322225969115,2287.2,38.38681459523656
0,0,0,54,1,0,0,0,89.4,4869.5,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0,0.01742761649236359,2145.6000000000004,37.39269394601533
0,0,0,50,1,0,0,1,89.7,4304.5,0,0,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,0,0.01735772138896354,2152.8,37.36770260616071
0,0,0,1,1,0,0,1,55.4,55.4,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.673161205529284,55.4,37.29313078632234
0,1,0,52,1,0,1,1,102.7,5138.1,4,0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0,0.015079334292545174,2464.8,37.167543164265346
1,1,0,58,1,0,1,1,97.8,5458.8,3,0,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,0,0.015792700744227797,2347.2,37.06862718685148
1,1,0,54,1,0,1,1,99.1,5437.1,3,0,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0,0.015470861105432155,2378.3999999999996,36.79589605315983
1,0,0,46,1,0,0,1,69.1,3255.35,0,0,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,0,0.022147612993862077,1658.3999999999999,36.729601389020864
0,1,0,43,1,1,0,1,84.25,3539.25,0,0,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0,0.01815457190870713,2022.0,36.70854439940582
0,0,0,37,0,0,1,0,35.8,1316.9,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.041779024075906966,859.1999999999999,35.89653748601926
0,0,0,1,1,0,0,1,55.25,55.25,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.6490687231545309,55.25,35.86104695428783
0,1,0,47,1,0,1,1,58.6,2723.4,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.02529324495679418,1406.4,35.57241970723534
0,1,1,53,1,0,1,1,105.25,5576.3,3,0,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,0,0.01407778158757896,2526.0,35.56047629022446
1,1,1,60,1,1,0,1,80.95,4859.1,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.01823025508961638,1942.8000000000002,35.417739588106706
0,0,0,9,0,1,0,0,39.55,373.0,4,0,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0,0.09879413020283336,355.95,35.16577064569853
1,1,0,57,1,0,1,1,90.65,5199.8,0,0,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0,0.015932154772810115,2175.6000000000004,34.66199592372569
0,0,0,2,1,0,0,0,49.2,103.7,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.35154510027875024,98.4,34.59203786742903
0,1,1,47,1,1,0,1,96.1,4391.45,0,0,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,0,0.014926862280239112,2306.3999999999996,34.42731516314348
0,0,0,21,1,0,0,0,19.6,390.4,0,1,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0.08239733762914074,411.6,33.91474416815433
0,1,1,10,0,1,0,0,53.7,521.0,0,0,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.06311472877737978,537.0,33.89260935345294
0,1,0,51,1,0,0,0,69.15,3649.6,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.020375804526947903,1659.6000000000001,33.81568519292274
0,1,1,25,1,0,0,0,53.65,1355.45,5,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0,0.02607470343935157,1287.6,33.57378814850908
0,1,1,55,1,0,0,0,85.5,4713.4,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.016335062835123444,2052.0,33.51954893767331
0,1,0,56,1,0,1,1,107.25,6033.3,0,0,True,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0,0.01300183069840979,2574.0,33.4667122177068
0,0,0,1,1,0,0,1,49.95,49.95,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.6592202075012298,49.95,32.92804936468643
0,0,1,1,1,0,0,1,50.05,50.05,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.6534430614471592,50.05,32.70482522543032
0,0,0,72,1,0,1,1,88.6,6201.95,0,2,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.015362124000563618,2126.3999999999996,32.66602047479847
0,1,1,2,1,1,0,0,56.7,113.55,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.2852950136217633,113.4,32.35245454470796
1,0,0,57,0,0,1,1,55.0,3094.05,0,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0,0.02442769588571463,1320.0,32.24455856914331
0,1,0,59,1,0,0,0,85.55,5084.65,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1,0.015659181655898937,2053.2,32.151431775891695
0,0,0,30,1,1,1,0,74.65,2308.6,0,0,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.01765326771049439,1791.6000000000001,31.62759443012175
0,1,0,43,1,0,1,1,56.35,2391.15,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0.023221312009889774,1352.4,31.40450236217493
0,0,1,29,0,1,0,1,45.0,1242.45,0,0,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.02899570933053914,1080.0,31.31536607698227
0,0,1,21,0,1,1,0,53.15,1183.2,1,0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.02767087605743711,1116.1499999999999,30.884848311508428
0,1,1,52,1,0,1,1,95.7,4976.15,0,0,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0,0.013394131672572113,2296.8,30.76364162556363
0,1,1,32,1,1,0,0,61.4,1864.65,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0,0.02073427265339604,1473.6,30.554024182044405
1,0,0,8,1,0,0,0,19.65,164.3,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,1,0.1940229582151665,157.2,30.50040903142417
0,0,0,1,1,0,0,1,52.2,52.2,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,0.5834137407611242,52.2,30.454197267730684
0,0,0,1,1,0,0,1,50.5,50.5,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,0.6003303840099068,50.5,30.316684392500292
0,1,1,3,0,0,0,1,31.0,95.05,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,0.3238777899799123,93.0,30.120634468131843
0,0,0,1,1,0,0,1,50.75,50.75,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,0.5884558727000468,50.75,29.86413553952738
0,0,1,19,1,0,0,1,20.0,377.55,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.07858790672566845,380.0,29.863404555754013
0,0,0,1,1,0,0,1,48.6,48.6,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.6074824966615857,48.6,29.523649337753067
0,1,0,46,1,1,0,0,55.0,2473.95,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.02213433082457758,1320.0,29.217316688442406
1,0,0,44,1,0,1,0,74.85,3268.05,0,0,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,0,0.016161564209740468,1796.3999999999999,29.032633946377775
0,1,1,33,1,1,1,0,74.75,2453.3,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,0,0.016095617304054004,1794.0,28.875537443472883
0,0,1,1,1,0,0,0,59.2,59.2,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0.4870291913076065,59.2,28.832128125410307
0,0,0,1,1,0,0,1,49.9,49.9,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0.5764922366008289,49.9,28.766962606381362
0,1,1,6,0,0,0,0,40.55,217.5,0,0,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.11818322582343806,243.29999999999998,28.75397884284248
0,1,1,35,1,1,0,1,54.95,1916.0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.021544344038498912,1318.8000000000002,28.41268091797237
1,1,0,62,1,1,1,1,104.85,6312.9,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0,0.011230037985681377,2516.3999999999996,28.259267587168612
0,1,1,42,1,1,1,1,69.4,3058.3,4,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.01690090093944881,1665.6000000000001,28.150140604745943
0,1,1,36,1,1,0,1,63.7,2188.5,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,0,0.018405089793617536,1528.8000000000002,28.137701276482492
1,0,0,1,1,0,0,0,45.1,45.1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.6134272532439725,45.1,27.66556912130316
0,0,0,49,1,0,1,1,66.15,3199.0,0,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,0.017413257123780262,1587.6000000000001,27.645287009713545
0,0,0,34,1,1,0,0,55.0,1885.15,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0.020512011741251186,1320.0,27.075855498451563
0,0,0,23,1,0,0,0,20.85,473.9,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.056424913868096886,479.55,27.058567445445863
0,0,1,10,0,1,0,0,40.25,411.45,4,0,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0,0.06715323161925807,402.5,27.029175726751372
0,0,1,23,0,1,0,0,40.1,857.75,0,0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,0,0.029275361088950885,922.3000000000001,27.000665532339404
0,1,1,13,1,0,0,1,25.0,332.5,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0.08295419137565999,325.0,26.960112197089494
0,1,0,51,1,1,1,1,93.5,4619.55,5,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0,0.011959634661620207,2244.0,26.837420180675743
0,1,0,3,0,0,0,0,25.0,78.25,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.3575908015604665,75.0,26.819310117034988
0,1,0,57,1,0,1,1,100.75,5985.0,2,0,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,0,0.011056247063277356,2418.0,26.734005399004644
0,1,1,11,1,0,0,1,20.45,250.8,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.11795613881444858,224.95,26.534233426310205
0,0,0,1,1,0,1,1,53.5,53.5,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.49578010119851207,53.5,26.524235414120394
0,0,0,55,1,1,0,1,84.25,4589.85,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0,0.013113403193123836,2022.0,26.515301256496397
0,1,0,46,0,1,1,0,45.55,2062.15,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.024103974651979162,1093.1999999999998,26.350465089543615
0,0,0,41,1,0,0,0,50.05,2029.05,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.021915668915692164,1201.1999999999998,26.325101501529424
0,0,0,1,1,0,0,0,49.95,49.95,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.5269125797492685,49.95,26.319283358475964
0,1,1,41,1,1,1,1,78.35,3211.2,0,0,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0,0.013791951594691617,1880.3999999999999,25.934385778658115
0,0,0,2,0,0,0,1,24.9,49.7,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.5170288847849195,49.8,25.74803846228899
0,0,0,57,1,0,0,0,94.7,5468.95,0,0,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0,0.011229815893043015,2272.8,25.523125561708166
1,1,0,67,1,0,1,1,94.65,6079.0,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.011127992690114545,2271.6000000000004,25.278348194864204
0,0,0,24,1,0,0,0,24.6,605.25,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.04276687622391675,590.4000000000001,25.249563722600453
0,0,0,49,0,0,0,1,30.2,1453.1,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.03442330051704191,724.8,24.95000821475198
1,0,0,1,1,0,0,0,45.2,45.2,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.5509363783289813,45.2,24.90232430046996
0,1,1,7,0,1,0,0,38.55,280.0,0,0,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,0,0.0920846655418313,269.84999999999997,24.849046996463173
0,1,1,34,1,1,0,1,60.8,2042.05,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0,0.01674806656109355,1459.1999999999998,24.438778725947703
0,0,0,9,1,0,0,1,20.45,147.55,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.1325929632545778,184.04999999999998,24.403734887005044
0,1,1,37,0,1,0,1,40.2,1525.35,0,0,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,0,0.025172386943410736,964.8000000000001,24.286318923002682
0,0,0,1,0,0,0,1,35.55,35.55,0,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0.6691197121789126,35.55,23.78720576796034
0,1,1,61,1,0,1,1,99.9,6241.35,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0,0.00990560257588812,2397.6000000000004,23.74967273594936
0,0,0,1,1,0,0,1,50.45,50.45,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,0.4703187045650504,50.45,23.727578645306796
0,1,1,35,0,0,1,0,40.9,1383.6,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0.024028887272051984,981.5999999999999,23.586755746246226
0,0,0,1,1,0,0,0,44.0,44.0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.5353467837446625,44.0,23.55525848476515
0,0,0,59,1,0,1,0,95.8,5655.45,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,0,0.010228260869601147,2299.2,23.516817391386958
0,0,0,20,1,0,0,1,19.6,356.15,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.05967983146668654,392.0,23.394493934941124
0,0,1,47,1,1,0,1,55.3,2654.05,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.017488620015222466,1327.1999999999998,23.210896484203253
0,0,0,1,1,0,0,1,45.4,45.4,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.5077990015777601,45.4,23.05407467163031
0,1,1,25,1,0,0,0,20.05,520.1,2,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.047374157306721856,481.20000000000005,22.79644449599456
0,0,0,10,1,0,0,1,20.9,247.0,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.10907274854109647,209.0,22.796204445089163
0,0,0,10,1,0,0,1,20.55,187.35,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.11038106785825536,205.5,22.683309444871476
0,1,1,18,1,0,0,1,24.65,471.35,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0.05110561194679273,443.7,22.675560020791934
0,0,0,57,1,1,0,1,87.55,4884.85,0,0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0,0.010788498247234164,2101.2,22.668792517088423
0,0,0,20,1,0,0,1,18.9,347.65,2,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.059455228530977254,378.0,22.474076384709402
0,0,0,13,1,0,0,1,19.3,279.3,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.08938987896451335,250.9,22.4279206321964
0,0,0,1,1,0,1,0,74.1,74.1,0,0,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,0,0.3023646393738378,74.1,22.405219777601378
0,0,0,42,1,1,0,0,59.65,2536.55,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,0.01549825783768127,1431.6,22.187305920424503
0,0,0,1,1,0,0,1,45.85,45.85,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.4827670924254257,45.85,22.13487118770577
0,0,0,1,1,0,0,1,45.8,45.8,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.4826128588247306,45.8,22.10366893417266
0,1,0,61,1,0,1,1,114.1,7132.15,0,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0,0.008013801429919198,2738.3999999999996,21.94499383569073
0,0,0,42,1,1,0,0,54.55,2455.05,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0.016607764827354918,1309.1999999999998,21.742885711973056
0,0,0,11,1,0,0,0,20.3,246.3,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,0,0.09724170627322544,223.3,21.71407301081124
0,1,0,3,0,1,0,0,35.1,101.1,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.20609438447833806,105.30000000000001,21.701738685569
0,1,0,34,1,0,0,0,24.7,780.2,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.03649569454895131,592.8,21.634647728618337
1,1,0,65,1,1,1,1,100.75,6674.65,0,0,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0,0.008818407903443185,2418.0,21.32291031052562
0,0,0,25,1,0,0,1,19.2,532.1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.04620260489029068,460.79999999999995,21.290160333445943
0,0,0,1,1,0,0,0,62.05,62.05,2,0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,1,0.34167457419141434,62.05,21.20090732857726
0,0,0,17,1,0,0,1,19.65,351.55,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.06336996653111064,334.04999999999995,21.168737319717508
1,0,0,67,1,0,1,1,101.4,6841.05,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0,0.008673444731246522,2433.6000000000004,21.10769509796154
0,0,0,1,1,0,0,1,44.15,44.15,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.4775251837576272,44.15,21.08273686289924
0,0,0,44,1,1,1,0,65.4,2774.55,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0,0.0134072790107788,1569.6000000000001,21.04406513531841
0,1,1,53,1,0,1,1,108.25,5935.1,0,0,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.008089752488810843,2598.0,21.01717696593057
0,0,0,7,1,0,0,0,19.25,112.3,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,1,0.15310016867643186,134.75,20.630247729149193
0,0,0,1,1,1,0,1,53.95,53.95,5,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,0.382165390363744,53.95,20.61782281012399
0,0,0,21,1,0,0,1,19.95,416.4,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.04885530476976945,418.95,20.46792993329491
0,0,0,1,1,1,0,1,49.8,49.8,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.4108715426773081,49.8,20.46140282532994
1,1,1,62,1,0,0,1,96.1,6019.35,0,0,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,0,0.008792718773801236,2306.3999999999996,20.27952657989517
0,0,0,8,1,0,0,1,20.2,140.95,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.12512091281760737,161.6,20.21953951132535
0,1,0,44,0,0,1,0,54.3,2390.45,0,0,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0,0.015460184098748045,1303.1999999999998,20.147711917488447
0,1,1,16,1,0,0,0,19.75,313.4,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.06277127533596709,316.0,19.8357230061656
0,0,0,1,1,0,0,0,43.95,43.95,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.45065371738147986,43.95,19.80623087891604
